id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
131124601,19601a67-98e5-40ff-a33e-79db9291447a,2022-08-16 18:31:09,2022-08-16,2022-08-16 06:31:09 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2022-08-16 21:40:00 +0000,2022-10-26 19:36:12 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131124601,https://inaturalist-open-data.s3.amazonaws.com/photos/223095233/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 684412",56.3188285825,162.2088470458,,,,,,,open,false,gps,gps,Анадырская обыкновенная лисица,Vulpes vulpes beringiana,Анадырская обыкновенная лисица,Mammalia,876893
131189928,7a90845c-aa7d-4d96-9733-f91c8e56e2d7,2021/08/28 02:57,2021-08-28,2021-08-27 14:57:00 +0000,Kamchatka,726771,vlbury,Владимир Бурый,2022-08-17 12:33:19 +0000,2024-11-29 18:21:39 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/131189928,https://inaturalist-open-data.s3.amazonaws.com/photos/223218116/medium.jpeg,,"",,2,0,false,,"Мильковский р-н, Камчатский край, Россия",55.7448483333,160.31733,,,,,,,open,false,,,Euarchontoglires,Euarchontoglires,Эуархонтоглиры,Mammalia,848323
131254263,e9164944-0313-4a5e-9edd-e9b9373b8666,2022-08-17 12:11:01,2022-08-17,2022-08-17 00:11:01 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2022-08-17 21:25:25 +0000,2024-03-03 12:35:25 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131254263,https://inaturalist-open-data.s3.amazonaws.com/photos/223333314/medium.jpeg,,"",,2,0,false,2,"Камчатський край, Росія, 684412",56.2701835631,162.240737915,,,,,,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
131278581,52444028-72cd-41bb-a68c-4e3df69b15a5,2022-08-16 10:46:31,2022-08-16,2022-08-15 22:46:31 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2022-08-18 01:19:31 +0000,2023-05-01 03:09:58 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131278581,https://inaturalist-open-data.s3.amazonaws.com/photos/223379194/medium.jpeg,,"",,2,0,false,2,Усть-Камчатск,56.2276131328,162.4692988023,8922,,,,8922,,open,false,gps,gps,Ондатра,Ondatra zibethicus,Ондатра,Mammalia,45763
131285766,0602b7c6-9599-412f-8c37-8d69bb021020,2022-08-16 16:16:50,2022-08-16,2022-08-16 04:16:50 +0000,Kamchatka,6029994,dsl88,Vyacheslav,2022-08-18 02:34:21 +0000,2022-08-20 21:28:28 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131285766,https://inaturalist-open-data.s3.amazonaws.com/photos/223394065/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 683002",53.2580555556,158.7379263889,,,,,,,open,false,gps,gps,Arctic Ground Squirrel,Urocitellus parryii,Берингийский суслик,Mammalia,180001
131299368,56743a32-ea35-4eb8-a541-fd8c7b289e7f,2022-08-16 17:37:25,2022-08-16,2022-08-16 05:37:25 +0000,Kamchatka,6029994,dsl88,Vyacheslav,2022-08-18 05:44:31 +0000,2022-10-28 11:50:45 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131299368,https://inaturalist-open-data.s3.amazonaws.com/photos/223420988/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 683002",53.2626729722,158.7412659722,,,,,,,open,false,gps,gps,Anadyr Red Fox,Vulpes vulpes beringiana,Анадырская обыкновенная лисица,Mammalia,876893
131430339,86e76f10-0145-4b89-9b63-a9676df602f9,2022/08/19 12:25,2022-08-19,2022-08-19 00:25:00 +0000,Kamchatka,1552160,olga_chernyagina,Оlga Сhernyagina,2022-08-19 08:28:08 +0000,2023-10-26 08:30:36 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131430339,https://inaturalist-open-data.s3.amazonaws.com/photos/223666636/medium.jpeg,,"",,2,0,false,,"Быстринский р-н, Камчатский край, Россия",55.8986083333,158.698765,,,,,,,open,false,,,Sciurus vulgaris arcticus,Sciurus vulgaris arcticus,,Mammalia,1184124
131439306,3a2a9666-0701-447a-87da-9d804abac548,2022-08-19 12:54:49,2022-08-19,2022-08-19 00:54:49 +0000,Kamchatka,1809814,vadim_kirichenko,vadim_kirichenko,2022-08-19 11:06:55 +0000,2022-08-21 18:08:28 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/131439306,https://inaturalist-open-data.s3.amazonaws.com/photos/223682704/medium.jpeg,,"",,0,0,false,2,"Bystrinskiy, RU-KA-BY, RU-KQ, RU",55.87054056,158.69408099,9,,,,9,,,false,,,,Mammalia,Млекопитающие,Mammalia,40151
131440128,94ea9719-51e0-4658-98fc-55f35815ab53,2022-08-19 15:22:36,2022-08-19,2022-08-19 03:22:36 +0000,Kamchatka,1809814,vadim_kirichenko,vadim_kirichenko,2022-08-19 11:20:17 +0000,2022-08-20 22:50:56 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/131440128,https://inaturalist-open-data.s3.amazonaws.com/photos/223684262/medium.jpeg,,"",,2,0,false,2,"Bystrinskiy, RU-KA-BY, RU-KQ, RU",55.86520099,158.68908135,12,,,,12,,,false,,,Placental Mammals,Placentalia,Плацентарные,Mammalia,848320
131440605,24bbaa05-2997-4d96-9519-8f5709dcd127,2022-08-19 16:40:12,2022-08-19,2022-08-19 04:40:12 +0000,Kamchatka,1809814,vadim_kirichenko,vadim_kirichenko,2022-08-19 11:27:44 +0000,2025-12-04 21:00:05 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131440605,https://inaturalist-open-data.s3.amazonaws.com/photos/223684962/medium.jpeg,,"",,2,0,false,2,"Bystrinskiy, RU-KA-BY, RU-KQ, RU",55.88112884,158.6906744,7,,,,7,,open,false,,,Красно-серая полёвка,Craseomys rufocanus,Красно-серая полёвка,Mammalia,1431628
131504139,18c9bcbc-94fc-42f5-8850-e7a59c8d340d,2022-08-14 10:22:34,2022-08-14,2022-08-13 22:22:34 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2022-08-19 21:43:51 +0000,2024-10-06 01:08:44 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131504139,https://inaturalist-open-data.s3.amazonaws.com/photos/223800459/medium.jpeg,,"",,8,0,false,2,"Камчатский край, Россия, 684355",56.0345726174,158.8721980155,1923,,,,1923,,open,false,gps,gps,Анадырская обыкновенная лисица,Vulpes vulpes,Обыкновенная лисица,Mammalia,42069
131651753,b545b0c8-ffcf-4e29-b6e2-ee957450344d,2022-08-20 13:38:37,2022-08-20,2022-08-20 01:38:37 +0000,Kamchatka,1809814,vadim_kirichenko,vadim_kirichenko,2022-08-20 22:45:03 +0000,2022-10-14 08:41:18 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131651753,https://inaturalist-open-data.s3.amazonaws.com/photos/224070617/medium.jpeg,,"",,1,0,false,2,"Bystrinskiy, RU-KA-BY, RU-KQ, RU",55.98727685,158.61138086,5,,,,5,,open,false,,,Заяц-беляк,Lepus timidus,Заяц-беляк,Mammalia,55908
131765273,07a4cde6-432b-46af-948f-0e213c384e29,2022-08-11 09:30:21,2022-08-11,2022-08-10 21:30:21 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2022-08-21 17:51:24 +0000,2024-03-03 12:35:10 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/131765273,https://inaturalist-open-data.s3.amazonaws.com/photos/224283055/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 684111",51.4127578038,157.051663734,60,,,,60,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
133032979,ab428bdd-51c1-48ab-927d-33c02082e822,2022-08-31 13:54:31,2022-08-31,2022-08-31 01:54:31 +0000,Kamchatka,5908871,liliya_movkalenko,Liliya Movkalenko,2022-08-31 02:21:05 +0000,2023-10-26 08:30:33 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/133032979,https://inaturalist-open-data.s3.amazonaws.com/photos/226541024/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 684034",53.0014496,158.2295104,,,,,,,open,false,gps,gps,Sciurus vulgaris arcticus,Sciurus vulgaris arcticus,,Mammalia,1184124
133318825,a91139be-d2c7-4aa7-9abf-7da42c3015f5,2021/07/01 14:07,2021-07-01,2021-07-01 02:07:00 +0000,Kamchatka,1755659,olga2019kuryakova,Ольга Курякова,2022-09-02 11:02:51 +0000,2023-05-01 03:10:00 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/133318825,https://inaturalist-open-data.s3.amazonaws.com/photos/227071988/medium.jpeg,,"",,2,0,false,,"Мильковский р-н, Камчатский край, Россия",54.7063716667,158.6178616667,,,,,,,open,false,,,Ондатра,Ondatra zibethicus,Ондатра,Mammalia,45763
133603566,03961768-0c37-4115-a066-ccdb8aba2439,2022-08-17 14:01:36+12:00,2022-08-17,2022-08-17 02:01:36 +0000,Kamchatka,5476190,ilya_rudenko,Илья Руденко,2022-09-04 13:14:23 +0000,2023-08-01 20:00:11 +0000,research,CC-BY,https://www.inaturalist.org/observations/133603566,https://inaturalist-open-data.s3.amazonaws.com/photos/227598457/medium.jpg,,"","",1,0,false,3,"Мильковский район, Камчатский край, RU",55.7667716667,160.3143,8,,,,8,,open,false,,,Красная полёвка,Clethrionomys rutilus,Красная полёвка,Mammalia,1431272
133604724,b0add0e5-0c56-4c19-9ab6-c0284b4e5bd7,2022-08-17 18:09:23+12:00,2022-08-17,2022-08-17 06:09:23 +0000,Kamchatka,5476190,ilya_rudenko,Илья Руденко,2022-09-04 13:24:18 +0000,2023-07-08 09:21:09 +0000,research,CC-BY,https://www.inaturalist.org/observations/133604724,https://inaturalist-open-data.s3.amazonaws.com/photos/227600430/medium.jpg,,"","",2,0,false,3,"Мильковский район, Камчатский край, RU",55.73497,160.3150633333,14,,,,14,,open,false,,,Берингийский суслик,Urocitellus parryii,Берингийский суслик,Mammalia,180001
133764555,4d464832-0c98-4f1e-8f49-30c8476bd23c,2022/08/17 06:08,2022-08-17,2022-08-16 18:08:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-09-05 14:43:41 +0000,2024-08-23 08:08:09 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/133764555,https://inaturalist-open-data.s3.amazonaws.com/photos/227896444/medium.jpeg,,"",,1,0,false,,"Мильковский р-н, Камчатский край, Россия",55.7665716667,160.3145483333,,,,,,,open,false,,,Grey Red-backed Vole,Craseomys rufocanus,Красно-серая полёвка,Mammalia,1431628
133791200,d8b9214e-af8b-4f52-bab8-0198f58758ee,2022-08-18 14:42:25+12:00,2022-08-18,2022-08-18 02:42:25 +0000,Kamchatka,5476190,ilya_rudenko,Илья Руденко,2022-09-05 17:39:52 +0000,2025-12-01 22:53:33 +0000,research,CC-BY,https://www.inaturalist.org/observations/133791200,https://inaturalist-open-data.s3.amazonaws.com/photos/227945528/medium.jpg,,"","",1,0,false,3,"Мильковский район, Камчатский край, RU",55.686325,160.2436966667,9,,,,9,,open,false,,,Красная полёвка,Clethrionomys rutilus,Красная полёвка,Mammalia,1431272
133797947,e31f7a66-826d-40a4-a687-78acab5eb0e6,2022/08/17 17:57,2022-08-17,2022-08-17 05:57:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-09-05 18:22:44 +0000,2022-09-05 18:26:32 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/133797947,https://inaturalist-open-data.s3.amazonaws.com/photos/227957932/medium.jpeg,,"",,0,0,false,,"Мильковский р-н, Камчатский край, Россия",55.7374533333,160.3135433333,,,,,,,open,false,,,Бурый Медведь,Ursus arctos,Бурый медведь,Mammalia,41641
133798380,dd675ff2-b744-4fec-be7f-03e5790d8a67,2022-08-22 17:39:11+12:00,2022-08-22,2022-08-22 05:39:11 +0000,Kamchatka,5476190,ilya_rudenko,Илья Руденко,2022-09-05 18:24:36 +0000,2025-11-26 17:49:49 +0000,research,CC-BY,https://www.inaturalist.org/observations/133798380,https://inaturalist-open-data.s3.amazonaws.com/photos/227958709/medium.jpg,,"","",1,0,false,3,"Елизовский район, Камчатский край, RU",52.5745716667,158.0791638333,9,,,,9,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
133798846,3f7fa086-93c4-4518-9fb2-bb42d8d34c82,2022-08-22 18:18:04+12:00,2022-08-22,2022-08-22 06:18:04 +0000,Kamchatka,5476190,ilya_rudenko,Илья Руденко,2022-09-05 18:27:07 +0000,2023-07-08 14:46:52 +0000,research,CC-BY,https://www.inaturalist.org/observations/133798846,https://inaturalist-open-data.s3.amazonaws.com/photos/227959473/medium.jpg,,"","",1,0,false,3,"Елизовский район, Камчатский край, RU",52.5753783333,158.0815721667,9,,,,9,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
133865365,2657accd-cd44-45d1-abae-c3d57d90e9a4,2016-08-17 20:00:55-07:00,2016-08-18,2016-08-18 03:00:55 +0000,Kamchatka,5031165,jake_smith755,Jake Smith,2022-09-06 02:23:30 +0000,2024-03-03 12:34:55 +0000,research,,https://www.inaturalist.org/observations/133865365,https://static.inaturalist.org/photos/228084974/medium.jpg,,"","",3,0,false,3,"Yelizovsky District, Kamchatka Krai, RU",53.3218619665,157.3585188183,909,,,,909,,open,false,,,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
133866294,b2e1f1d2-79c2-400b-85ca-5de6d4b6bb1f,2016-08-20 07:46:23+07:00,2016-08-20,2016-08-20 00:46:23 +0000,Kamchatka,5031165,jake_smith755,Jake Smith,2022-09-06 02:32:03 +0000,2022-09-07 08:48:10 +0000,research,,https://www.inaturalist.org/observations/133866294,https://static.inaturalist.org/photos/228086951/medium.jpg,,"","",1,0,false,3,"Yelizovsky District, Kamchatka Krai, RU",54.5013719013,160.0117744439,343,,,,343,,open,false,,,Заяц-беляк,Lepus timidus,Заяц-беляк,Mammalia,55908
133866425,1fc60f7c-84dc-4f98-b459-5106f397a46c,2016-08-19 18:14:55-07:00,2016-08-20,2016-08-20 01:14:55 +0000,Kamchatka,5031165,jake_smith755,Jake Smith,2022-09-06 02:33:09 +0000,2024-03-03 12:34:35 +0000,research,,https://www.inaturalist.org/observations/133866425,https://static.inaturalist.org/photos/228087197/medium.jpg,,"","",3,0,false,3,"Yelizovsky District, Kamchatka Krai, RU",54.4992425425,160.0129069119,166,,,,166,,open,false,,,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
133868369,abeaf233-56a8-49b3-aa29-502c8f978329,2016-08-20 19:09:40-07:00,2016-08-21,2016-08-21 02:09:40 +0000,Kamchatka,5031165,jake_smith755,Jake Smith,2022-09-06 02:50:58 +0000,2023-02-11 23:07:43 +0000,research,,https://www.inaturalist.org/observations/133868369,https://static.inaturalist.org/photos/228090713/medium.jpg,,"","",1,0,false,3,"Yelizovsky District, Kamchatka Krai, RU",52.4785462946,158.1430168058,3521,,,,3521,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
133869304,fa7bde65-2da6-4566-841d-20373f1181fe,2016-08-21 10:59:33+07:00,2016-08-21,2016-08-21 03:59:33 +0000,Kamchatka,5031165,jake_smith755,Jake Smith,2022-09-06 03:01:04 +0000,2024-03-03 12:34:25 +0000,research,,https://www.inaturalist.org/observations/133869304,https://static.inaturalist.org/photos/228092610/medium.jpg,,"","",3,0,false,3,"Yelizovsky District, Kamchatka Krai, RU",52.734716,158.209337,80,,,,80,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
134014286,27a8a7c3-41be-4031-9806-4f89b6285458,2022-09-07 12:55:25+12:00,2022-09-07,2022-09-07 00:55:25 +0000,Kamchatka,3437412,niketas,,2022-09-07 08:29:35 +0000,2022-09-07 08:47:28 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134014286,https://inaturalist-open-data.s3.amazonaws.com/photos/228364446/medium.jpg,,"","",1,0,false,3,"Елизовский район, Камчатский край, RU",52.5100933876,158.1197314158,3773,,,,3773,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
134043620,fbbd72e4-c236-4526-9d3b-6ac95fd09719,2022/08/18 16:59,2022-08-18,2022-08-18 04:59:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-09-07 15:02:35 +0000,2022-09-08 05:46:10 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134043620,https://inaturalist-open-data.s3.amazonaws.com/photos/228418028/medium.jpeg,,"",,2,0,false,,"Мильковский р-н, Камчатский край, Россия",55.7354916667,160.31587,,,,,,,open,false,,,Берингийский суслик,Urocitellus parryii,Берингийский суслик,Mammalia,180001
134046478,278c8367-09a2-4697-b90c-2197532ff856,2022/08/18 17:09,2022-08-18,2022-08-18 05:09:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-09-07 15:24:26 +0000,2022-12-06 18:15:21 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/134046478,https://inaturalist-open-data.s3.amazonaws.com/photos/228423116/medium.jpeg,,"",,2,0,false,,"Мильковский р-н, Камчатский край, Россия",55.735565,160.3159916667,,,,,,,open,false,,,Northern Red-backed Vole,Clethrionomys rutilus,Красная полёвка,Mammalia,1431272
135285046,ab58ee4c-2d50-44cf-b6ea-7a460cd244db,2022-09-15 17:13:49,2022-09-15,2022-09-15 05:13:49 +0000,Kamchatka,5647192,sooloovey,"",2022-09-16 19:33:48 +0000,2022-09-17 22:00:48 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/135285046,https://inaturalist-open-data.s3.amazonaws.com/photos/230716592/medium.jpeg,,"",,2,0,false,2,Вачкажец,53.0285111289,157.9724862054,3655,,,,3655,,open,false,gps,gps,Берингийский суслик,Urocitellus parryii,Берингийский суслик,Mammalia,180001
135485565,1fcdb9b4-9e2e-482a-b141-67c3388dae3e,2022-09-16 12:10:25+12:00,2022-09-16,2022-09-16 00:10:25 +0000,Kamchatka,5385196,olgakrugozor,Olga Ptashnik,2022-09-18 06:58:46 +0000,2022-12-09 03:09:42 +0000,research,,https://www.inaturalist.org/observations/135485565,https://static.inaturalist.org/photos/231089001/medium.jpg,,"","",2,0,false,3,"Elizovskiy rayon, RU-KQ, RU",52.4626553193,158.4952966927,1153,,,,26036,,obscured,true,,,Steller Sea Lion,Eumetopias jubatus,Северный морской лев,Mammalia,41755
135501079,fef3c498-ec51-4312-8723-3430d0e722bb,2022-09-17 16:39:13,2022-09-17,2022-09-17 04:39:13 +0000,Kamchatka,5647192,sooloovey,"",2022-09-18 11:35:53 +0000,2022-10-31 23:40:30 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/135501079,https://inaturalist-open-data.s3.amazonaws.com/photos/231117529/medium.jpeg,,"",,2,0,false,2,"Elizovskiy rayon, RU-KQ, RU",52.5908545417,158.4734509812,6301,,,,26036,,obscured,true,gps,gps,Steller Sea Lion,Eumetopias jubatus,Северный морской лев,Mammalia,41755
135501312,9e6d416e-f5e2-4fa6-9067-d9def9775784,2022-09-17 13:43:54,2022-09-17,2022-09-17 01:43:54 +0000,Kamchatka,5647192,sooloovey,"",2022-09-18 11:38:44 +0000,2024-11-10 02:50:04 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/135501312,https://inaturalist-open-data.s3.amazonaws.com/photos/231117755/medium.jpeg,,"",,9,0,false,2,бухта Русская,52.4375625025,158.4824405238,6301,,,,6301,,open,false,gps,gps,Косатка,Orcinus orca,Косатка,Mammalia,41521
135897516,63cb4179-9de5-434a-95fe-bdf38314fc12,2022-09-03 16:47:15,2022-09-03,2022-09-03 04:47:15 +0000,Kamchatka,4459106,valery102030,Валерия,2022-09-21 11:43:31 +0000,2022-09-21 13:23:33 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/135897516,https://inaturalist-open-data.s3.amazonaws.com/photos/231858338/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 684035",52.4876675,158.1179472,,,,,,,open,false,gps,gps,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
135916802,25db56ee-4a7d-43fb-a0f3-c7e651ba82b0,2022/08/22 16:48,2022-08-22,2022-08-22 04:48:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-09-21 14:53:52 +0000,2022-09-21 20:32:13 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/135916802,https://inaturalist-open-data.s3.amazonaws.com/photos/231891595/medium.jpeg,,"",,1,0,false,,"Елизовский р-н, Камчатский край, Россия",52.5753933333,158.0812916667,,,,,,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
135917193,f95c3035-1088-41bd-8fba-43536a11b6ea,2022/08/22 16:49,2022-08-22,2022-08-22 04:49:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-09-21 14:57:17 +0000,2022-09-21 20:32:05 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/135917193,https://inaturalist-open-data.s3.amazonaws.com/photos/231893323/medium.jpeg,,"",,1,0,false,,"Елизовский р-н, Камчатский край, Россия",52.575415,158.0813116667,,,,,,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
135971291,12b9736c-6670-46c7-8e34-f3212cc68a6d,2022-09-20 14:48:28,2022-09-20,2022-09-20 02:48:28 +0000,Kamchatka,5647192,sooloovey,"",2022-09-21 22:15:38 +0000,2024-03-03 12:34:13 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/135971291,https://inaturalist-open-data.s3.amazonaws.com/photos/231991186/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684025",52.62590737,157.576806061,4511,,,,4511,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
136165144,48ca3186-e21f-4382-98b4-bb68ec5177e9,2022/08/26 08:09,2022-08-26,2022-08-25 20:09:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-09-23 15:32:07 +0000,2022-09-29 16:48:26 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136165144,https://inaturalist-open-data.s3.amazonaws.com/photos/232350799/medium.jpg,,"",,1,0,false,,"Камчатский край, Россия",52.9624153195,158.689722107,2,,,,2,,open,false,,,Тихоокеанский обыкновенный тюлень,Phoca vitulina richardii,Тихоокеанский обыкновенный тюлень,Mammalia,117766
136165462,2da8266d-e7b5-41cb-9d90-199069b17ee6,2022/08/26 08:09,2022-08-26,2022-08-25 20:09:00 +0000,Kamchatka,3175852,krylenkosl,Krylenko VV,2022-09-23 15:34:47 +0000,2023-03-10 14:21:38 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136165462,https://inaturalist-open-data.s3.amazonaws.com/photos/232351556/medium.jpg,,"",,1,0,false,,"Петропавловск-Камчатский, Камчатский край, Россия",52.9627088517,158.6925344032,15,,,,15,,open,false,,,港海豹,Phoca vitulina,Обыкновенный Тюлень,Mammalia,41708
136215625,e39caac1-2255-4f17-b67d-d82d30fa9b39,2021/09/08 09:41,2021-09-08,2021-09-07 21:41:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-09-23 23:09:44 +0000,2024-03-03 12:33:59 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136215625,https://inaturalist-open-data.s3.amazonaws.com/photos/232443846/medium.jpeg,,"",,2,0,false,,"Усть-Большерецкий р-н, Камчатский край, Россия",52.3829339873,157.4090208742,2074,,,,2074,,open,false,,,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
136215626,2edcc589-cec7-49e7-a6cc-a5d093b0a548,2021/09/08 09:41,2021-09-08,2021-09-07 21:41:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-09-23 23:09:44 +0000,2024-03-03 12:33:37 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136215626,https://inaturalist-open-data.s3.amazonaws.com/photos/232443873/medium.jpeg,,"",,2,0,false,,"Усть-Большерецкий р-н, Камчатский край, Россия",52.3832620749,157.4114268841,1584,,,,1584,,open,false,,,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
136246637,75d7da8d-bd08-4825-815b-844b22e25564,2022/04/16 10:21,2022-04-16,2022-04-15 22:21:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-09-24 07:02:23 +0000,2024-12-13 01:56:33 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136246637,https://inaturalist-open-data.s3.amazonaws.com/photos/232503608/medium.jpg,,"","Момент атаки морского льва на другого льва, занявшего ""его место"" на берегу. Мне удалось оказаться ровно на линии атаки, но немного выше.",1,0,false,,"Elizovskiy rayon, RU-KQ, RU",53.1049165735,158.7130877065,18,,,,25940,,obscured,true,,,Северный морской лев,Eumetopias jubatus,Северный морской лев,Mammalia,41755
136259078,978c97bf-db38-4ccf-9db0-78768befd96d,2022-09-21 20:43:06,2022-09-21,2022-09-21 08:43:06 +0000,Kamchatka,5647192,sooloovey,"",2022-09-24 10:46:05 +0000,2025-05-25 09:26:27 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136259078,https://inaturalist-open-data.s3.amazonaws.com/photos/232525756/medium.jpeg,,"",,6,0,false,2,озеро Начикинское,52.9980285861,157.8505700827,3715,,,,3715,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
136394163,1e922f04-0dc9-4d15-b0b5-50e0b7b4d87f,2022/08/28 17:54,2022-08-28,2022-08-28 05:54:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-09-25 07:35:30 +0000,2023-10-21 21:04:57 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136394163,https://inaturalist-open-data.s3.amazonaws.com/photos/232774609/medium.jpeg,,"","",3,0,false,,"Kamchatka, RU",56.7336766125,163.2234212089,697,,,,25371,,obscured,true,,,Северный морской лев,Eumetopias jubatus,Северный морской лев,Mammalia,41755
136959142,1e81ffe8-d159-436f-836b-cd8da6a41536,2022/01/16 17:37,2022-01-16,2022-01-16 05:37:00 +0000,Kamchatka,6177716,boris_bubnov,Boris Bubnov,2022-09-29 21:10:51 +0000,2023-04-11 01:57:25 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/136959142,https://inaturalist-open-data.s3.amazonaws.com/photos/233825663/medium.jpeg,,"","Вечер, Ларга наблюдает за мной, маскируясь бликами на волнах.",1,0,false,,"Камчатский край, Россия",53.0385169405,158.6196946409,38,,,,38,,open,false,,,Ларга,Phoca largha,Ларга,Mammalia,41714
